X GPS (deg),Y GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,flag,flag,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),drct,drct,drct,drct,drct
57.687526,11.979802,-0.36503,-0.007178,-0.092699,0,3,9757515,1.44,0,0,0,-275681,-3537529,-8254479.454,0.017099,0.051843,-0.000778,-186582.8186,0,0,0,0,0,0
57.687526,11.979802,-0.362636,-0.005192,-0.090255,0,3,9757525,1.45,0,0,0,-276171,-3535729,-8254479.454,0.017021,0.051823,-0.000772,-184917.3163,0,0,0,0,0,0
57.687526,11.979802,-0.342291,-0.004734,-0.087812,0,3,9757535,1.46,0,0,0,-276657,-3533945,-8254479.454,0.016206,0.051617,-0.00076,-183266.6806,0,0,0,0,0,0
57.687526,11.979802,-0.348275,-0.004581,-0.090103,0,3,9757545,1.47,0,0,0,-277138,-3532176,-8254479.454,0.016317,0.051529,-0.000763,-181630.7787,0,0,0,0,0,0
57.687526,11.979802,-0.353062,-0.009774,-0.092393,0,3,9757555,1.48,0,0,0,-277615,-3530424,-8254479.454,0.01652,0.05123,-0.000775,-180009.4793,0,0,0,0,0,0
57.687526,11.979802,-0.345881,-0.004887,-0.090103,0,3,9757565,1.49,0,0,0,-278088,-3528687,-8254479.454,0.01627,0.051107,-0.00077,-178402.6519,0,0,0,0,0,0
57.687526,11.979802,-0.341094,-0.005803,-0.092546,0,3,9757575,1.5,0,0,0,-278556,-3526965,-8254479.454,0.016042,0.050903,-0.00078,-176810.1674,0,0,0,0,0,0
57.687526,11.979802,-0.379392,-0.00504,-0.092699,0,3,9757585,1.51,0,0,0,-279020,-3525259,-8254479.454,0.017519,0.051164,-0.000778,-175231.8977,0,0,0,0,0,0
57.687526,11.979802,-0.339897,-0.008552,-0.091783,0,3,9757595,1.52,0,0,0,-279480,-3523568,-8254479.454,0.016423,0.050876,-0.000774,-173667.7159,0,0,0,0,0,0
57.687526,11.979802,-0.339897,-0.008552,-0.091783,0,3,9757605,1.53,0,0,0,-279936,-3521893,-8254479.454,0.016017,0.050528,-0.000779,-172117.4964,0,0,0,0,0,0
57.687526,11.979802,-0.345881,-0.009927,-0.092241,0,3,9757615,1.54,0,0,0,-280388,-3520232,-8254479.454,0.016189,0.050212,-0.000781,-170581.1144,0,0,0,0,0,0
57.687526,11.979802,-0.356652,-0.003512,-0.093462,0,3,9757625,1.55,0,0,0,-280835,-3518586,-8254479.454,0.016645,0.050337,-0.000786,-169058.4465,0,0,0,0,0,0
57.687526,11.979802,-0.36503,-0.004581,-0.092088,0,3,9757635,1.56,0,0,0,-281279,-3516954,-8254479.454,0.017045,0.05047,-0.000781,-167549.3702,0,0,0,0,0,0
57.687526,11.979802,-0.369817,-0.004429,-0.08995,0,3,9757645,1.57,0,0,0,-281719,-3515338,-8254479.454,0.017296,0.050638,-0.00077,-166053.7642,0,0,0,0,0,0
57.687526,11.979802,-0.371014,-0.006109,-0.092393,0,3,9757655,1.58,0,0,0,-282154,-3513735,-8254479.454,0.017381,0.050712,-0.000778,-164571.5084,0,0,0,0,0,0
57.687526,11.979802,-0.332716,-0.006567,-0.089034,0,3,9757665,1.59,0,0,0,-282586,-3512147,-8254479.454,0.015882,0.050353,-0.000771,-163102.4834,0,0,0,0,0,0
57.687526,11.979802,-0.3387,-0.007025,-0.087201,0,3,9757675,1.6,0,0,0,-283014,-3510573,-8254479.454,0.015886,0.050126,-0.000754,-161646.5712,0,0,0,0,0,0
57.687526,11.979802,-0.337503,-0.007789,-0.088881,0,3,9757685,1.61,0,0,0,-283438,-3509013,-8254479.454,0.015838,0.049859,-0.000755,-160203.6548,0,0,0,0,0,0
57.687526,11.979802,-0.353062,-0.00733,-0.093615,0,3,9757695,1.62,0,0,0,-283858,-3507468,-8254479.454,0.016446,0.04979,-0.000775,-158773.6182,0,0,0,0,0,0
57.687526,11.979802,-0.33511,-0.004429,-0.092546,0,3,9757705,1.63,0,0,0,-284274,-3505935,-8254479.454,0.015833,0.049651,-0.000783,-157356.3463,0,0,0,0,0,0
57.687526,11.979802,-0.357849,-0.003512,-0.086132,0,3,9757715,1.64,0,0,0,-284687,-3504417,-8254479.454,0.016395,0.049396,-0.000766,-155951.7253,0,0,0,0,0,0
57.687526,11.979802,-0.357849,-0.003512,-0.086132,0,3,9757725,1.65,0,0,0,-285096,-3502912,-8254479.454,0.016722,0.049573,-0.000745,-154559.6422,0,0,0,0,0,0
57.687526,11.979802,-0.323141,-0.005803,-0.092241,0,3,9757735,1.66,0,0,0,-285501,-3501420,-8254479.454,0.016488,0.049476,-0.000768,-153179.9852,0,0,0,0,0,0
57.687527,11.979803,-0.350668,-0.007636,-0.090103,0,3,9757745,1.67,22,22,22,46360,-1287136,-4817615.8,0.015366,0.049157,-0.000781,-599174.1605,0,0,0,0,0,0
57.687527,11.979803,-0.356652,-0.010232,-0.089797,0,3,9757755,1.68,22,22,22,50420,-1282730,-4817615.8,0.016277,0.04911,-0.000768,-593825.7853,0,0,0,0,0,0
57.687527,11.979803,-0.347078,-0.000764,-0.089492,0,3,9757765,1.69,22,22,22,54445,-1278364,-4817615.8,0.016652,0.048957,-0.000764,-588525.1508,0,0,0,0,0,0
57.687527,11.979803,-0.347078,-0.000764,-0.089492,0,3,9757775,1.7,22,22,22,58434,-1274036,-4817615.8,0.016338,0.049165,-0.000762,-583271.8308,0,0,0,0,0,0
57.687527,11.979803,-0.347078,-0.007178,-0.090103,0,3,9757785,1.71,22,22,22,62387,-1269748,-4817615.8,0.01657,0.04924,-0.000755,-578065.403,0,0,0,0,0,0
57.687527,11.979803,-0.347078,-0.007178,-0.090103,0,3,9757795,1.72,22,22,22,66305,-1265498,-4817615.8,0.016322,0.049117,-0.000762,-572905.4489,0,0,0,0,0,0
57.687527,11.979803,-0.344684,-0.002902,-0.085979,0,3,9757805,1.73,22,22,22,70189,-1261285,-4817615.8,0.01666,0.048983,-0.000768,-567791.5535,0,0,0,0,0,0
57.687527,11.979803,-0.362636,-0.008247,-0.089186,0,3,9757815,1.74,22,22,22,74037,-1257111,-4817615.8,0.016243,0.04906,-0.000747,-562723.3057,0,0,0,0,0,0
57.687527,11.979803,-0.359046,-0.003665,-0.090866,0,3,9757825,1.75,22,22,22,77852,-1252974,-4817615.8,0.016884,0.049074,-0.000751,-557700.2982,0,0,0,0,0,0
57.687527,11.979803,-0.362636,-0.010843,-0.090408,0,3,9757835,1.76,22,22,22,81632,-1248873,-4817615.8,0.016845,0.049245,-0.000762,-552722.127,0,0,0,0,0,0
57.687527,11.979803,-0.36144,-0.003971,-0.089492,0,3,9757845,1.77,22,22,22,85379,-1244810,-4817615.8,0.016976,0.049091,-0.000765,-547788.392,0,0,0,0,0,0
57.687527,11.979803,-0.347078,-0.007178,-0.098349,0,3,9757855,1.78,22,22,22,89092,-1240783,-4817615.8,0.016953,0.049268,-0.000762,-542898.6964,0,0,0,0,0,0
57.687527,11.979803,-0.357849,-0.007483,-0.088728,0,3,9757865,1.79,22,22,22,92772,-1236792,-4817615.8,0.016382,0.049117,-0.000805,-538052.6473,0,0,0,0,0,0
57.687527,11.979803,-0.36144,-0.004734,-0.094226,0,3,9757875,1.8,22,22,22,96420,-1232836,-4817615.8,0.016718,0.049109,-0.000774,-533249.855,0,0,0,0,0,0
57.687527,11.979803,-0.354259,-0.002596,-0.08827,0,3,9757885,1.81,22,22,22,100035,-1228916,-4817615.8,0.016914,0.049255,-0.000787,-528489.9334,0,0,0,0,0,0
57.687527,11.979803,-0.354259,-0.002596,-0.08827,0,3,9757895,1.82,22,22,22,103618,-1225031,-4817615.8,0.016661,0.049421,-0.000766,-523772.4997,0,0,0,0,0,0
57.687527,11.979803,-0.350668,-0.003054,-0.089797,0,3,9757905,1.83,22,22,22,107169,-1221181,-4817615.801,0.016714,0.04941,-0.000756,-519097.1749,0,0,0,0,0,0
57.687527,11.979803,-0.372211,0.001985,-0.089492,0,3,9757915,1.84,22,22,22,110688,-1217365,-4817615.801,0.016488,0.049515,-0.00076,-514463.5829,0,0,0,0,0,0
57.687527,11.979803,-0.372211,0.001985,-0.089492,0,3,9757925,1.85,22,22,22,114176,-1213583,-4817615.801,0.017307,0.050104,-0.000755,-509871.3513,0,0,0,0,0,0
57.687527,11.979803,-0.356652,-0.005192,-0.092241,0,3,9757935,1.86,22,22,22,117633,-1209835,-4817615.801,0.016816,0.050098,-0.000773,-505320.1108,0,0,0,0,0,0
57.687527,11.979803,-0.357849,-0.007636,-0.091935,0,3,9757945,1.87,22,22,22,121059,-1206121,-4817615.801,0.016786,0.050008,-0.000777,-500809.4957,0,0,0,0,0,0
57.687527,11.979803,-0.347078,-0.005651,-0.086743,0,3,9757955,1.88,22,22,22,124454,-1202440,-4817615.801,0.016357,0.049914,-0.000756,-496339.1432,0,0,0,0,0,0
57.687527,11.979803,-0.337503,-0.004429,-0.087354,0,3,9757965,1.89,22,22,22,127820,-1198792,-4817615.801,0.015913,0.049804,-0.000749,-491908.694,0,0,0,0,0,0
57.687527,11.979803,-0.362636,-0.007025,-0.089492,0,3,9757975,1.9,22,22,22,131155,-1195176,-4817615.801,0.016834,0.049856,-0.000752,-487517.7918,0,0,0,0,0,0
57.687527,11.979803,-0.373408,-0.006261,-0.088881,0,3,9757985,1.91,22,22,22,134461,-1191593,-4817615.801,0.017402,0.050013,-0.000751,-483166.0837,0,0,0,0,0,0
57.687527,11.979803,-0.36144,-0.007025,-0.091172,0,3,9757995,1.92,22,22,22,137737,-1188041,-4817615.801,0.017018,0.049969,-0.000766,-478853.2198,0,0,0,0,0,0
57.687527,11.979803,-0.371014,-0.003512,-0.089492,0,3,9758005,1.93,22,22,22,140984,-1184522,-4817615.801,0.017338,0.050223,-0.000761,-474578.8534,0,0,0,0,0,0
57.687527,11.979803,-0.360243,-0.004429,-0.093921,0,3,9758015,1.94,22,22,22,144203,-1181034,-4817615.801,0.016963,0.050284,-0.000783,-470342.6409,0,0,0,0,0,0
57.687527,11.979803,-0.380589,-0.007025,-0.090713,0,3,9758025,1.95,22,22,22,147392,-1177577,-4817615.801,0.017144,0.050642,-0.000764,-466144.2416,0,0,0,0,0,0
57.687527,11.979803,-0.380589,-0.007025,-0.090713,0,3,9758035,1.96,22,22,22,150553,-1174151,-4817615.801,0.017734,0.05078,-0.000765,-461983.3181,0,0,0,0,0,0
57.687527,11.979803,-0.356652,-0.008247,-0.087659,0,3,9758045,1.97,22,22,22,153686,-1170756,-4817615.801,0.01688,0.050572,-0.000757,-457859.5359,0,0,0,0,0,0
57.687527,11.979803,-0.360243,-0.011301,-0.089492,0,3,9758055,1.98,22,22,22,156791,-1167391,-4817615.801,0.016888,0.0503,-0.00076,-453772.5633,0,0,0,0,0,0
57.687527,11.979803,-0.368621,-0.004581,-0.094684,0,3,9758066,1.991,22,22,22,159869,-1164057,-4817615.801,0.01727,0.050376,-0.000766,-449722.0719,0,0,0,0,0,0
57.687527,11.979803,-0.368621,-0.004581,-0.094684,0,3,9758075,2,22,22,22,162919,-1160752,-4817615.801,0.020954,0.050139,-0.001018,-445707.7359,-0.061093,0,0,0,0.464355,-0.061093
57.687527,11.979803,-0.356652,-0.006414,-0.091783,0,3,9758085,2.01,22,22,22,165941,-1157476,-4817615.801,0.021272,0.049504,-0.001139,-441729.2327,-0.060776,0,0,0,0.464539,-0.060776
57.687527,11.979803,-0.373408,-0.004429,-0.088423,0,3,9758095,2.02,22,22,22,168937,-1154230,-4817615.801,0.021964,0.049169,-0.001171,-437786.2425,-0.061133,0,0,0,0.464331,-0.061133
57.687527,11.979803,-0.375801,-0.006872,-0.088117,0,3,9758105,2.03,22,22,22,171907,-1151013,-4817615.801,0.022187,0.04872,-0.001187,-433878.4482,-0.060907,0,0,0,0.464463,-0.060907
57.687527,11.979803,-0.343487,-0.008399,-0.086437,0,3,9758115,2.04,22,22,22,174850,-1147825,-4817615.801,0.020931,0.04787,-0.00119,-430005.5356,-0.0588,0,0,0,0.465692,-0.0588
57.687527,11.979803,-0.350668,-0.005498,-0.09163,0,3,9758125,2.05,22,22,22,177766,-1144666,-4817615.801,0.020888,0.047351,-0.001202,-426167.1934,-0.058239,0,0,0,0.46602,-0.058239
57.687527,11.979803,-0.341094,-0.007941,-0.090561,0,3,9758135,2.06,22,22,22,180657,-1141534,-4817615.801,0.020465,0.046644,-0.001202,-422363.113,-0.05711,0,0,0,0.466679,-0.05711
57.687527,11.979803,-0.351865,-0.006261,-0.093004,0,3,9758145,2.07,22,22,22,183522,-1138431,-4817615.801,0.020754,0.046196,-0.001205,-418592.9886,-0.05695,0,0,0,0.466772,-0.05695
57.687527,11.979803,-0.362636,-0.00336,-0.087965,0,3,9758155,2.08,22,22,22,186362,-1135356,-4817615.801,0.021214,0.046022,-0.001181,-414856.5171,-0.057236,0,0,0,0.466605,-0.057236
57.687527,11.979803,-0.357849,-0.002749,-0.090561,0,3,9758165,2.09,22,22,22,189176,-1132308,-4817615.801,0.021115,0.045811,-0.001186,-411153.3981,-0.056926,0,0,0,0.466786,-0.056926
57.687527,11.979803,-0.325535,-0.003512,-0.092088,0,3,9758175,2.1,22,22,22,191965,-1129287,-4817615.801,0.019805,0.045236,-0.001199,-407483.3338,-0.055041,0,0,0,0.467886,-0.055041
57.687527,11.979803,-0.366227,-0.006567,-0.089492,0,3,9758185,2.11,22,22,22,194730,-1126293,-4817615.801,0.021085,0.045046,-0.001174,-403846.0293,-0.056131,0,0,0,0.46725,-0.056131
57.687527,11.979803,-0.326732,-0.004734,-0.090408,0,3,9758195,2.12,22,22,22,197470,-1123326,-4817615.801,0.019795,0.044471,-0.001183,-400241.1921,-0.054266,0,0,0,0.468338,-0.054266
57.687527,11.979803,-0.321945,-0.008247,-0.092699,0,3,9758205,2.13,22,22,22,200185,-1120386,-4817615.801,0.019285,0.043771,-0.001186,-396668.5324,-0.053056,0,0,0,0.469044,-0.053056
57.687527,11.979803,-0.382982,-0.004276,-0.088575,0,3,9758215,2.14,22,22,22,202877,-1117472,-4817615.801,0.021539,0.043987,-0.001152,-393127.763,-0.055526,0,0,0,0.467603,-0.055526
57.687527,11.979803,-0.36144,-0.004734,-0.090561,0,3,9758225,2.15,22,22,22,205544,-1114584,-4817615.801,0.021194,0.043817,-0.001167,-389618.5992,-0.055011,0,0,0,0.467903,-0.055011
57.687527,11.979803,-0.374605,-0.003971,-0.084758,0,3,9758235,2.16,22,22,22,208188,-1111723,-4817615.801,0.021627,0.043858,-0.001141,-386140.7588,-0.055486,0,0,0,0.467626,-0.055486
57.687527,11.979803,-0.363833,-0.002596,-0.090408,0,3,9758245,2.17,22,22,22,210808,-1108886,-4817615.801,0.021301,0.043822,-0.001161,-382693.9624,-0.055124,0,0,0,0.467838,-0.055124
57.687527,11.979803,-0.351865,-0.003512,-0.091783,0,3,9758255,2.18,22,22,22,213405,-1106075,-4817615.801,0.020755,0.043633,-0.001176,-379277.9328,-0.054388,0,0,0,0.468267,-0.054388
57.687527,11.979803,-0.347078,-0.002443,-0.088728,0,3,9758265,2.19,22,22,22,215979,-1103289,-4817615.801,0.020435,0.043489,-0.001163,-375892.3953,-0.053924,0,0,0,0.468537,-0.053924
57.687527,11.979803,-0.36503,-0.004581,-0.089644,0,3,9758275,2.2,22,22,22,218530,-1100529,-4817615.801,0.021063,0.043454,-0.001157,-372537.0778,-0.054517,0,0,0,0.468192,-0.054517
57.687527,11.979803,-0.379392,-0.005651,-0.092546,0,3,9758285,2.21,22,22,22,221058,-1097792,-4817615.801,0.021764,0.043482,-0.001171,-369211.7106,-0.055246,0,0,0,0.467766,-0.055246
57.687527,11.979803,-0.357849,-0.005192,-0.091324,0,3,9758295,2.22,22,22,22,223564,-1095081,-4817615.802,0.021069,0.043268,-0.001179,-365916.0263,-0.054337,0,0,0,0.468296,-0.054337
57.687527,11.979803,-0.349471,-0.001985,-0.088575,0,3,9758305,2.23,22,22,22,226047,-1092393,-4817615.802,0.020575,0.043177,-0.001164,-362649.7598,-0.053752,0,0,0,0.468638,-0.053752
57.687527,11.979803,-0.360243,-0.00504,-0.088881,0,3,9758315,2.24,22,22,22,228509,-1089730,-4817615.802,0.020884,0.04308,-0.001154,-359412.6488,-0.053964,0,0,0,0.468514,-0.053964
57.687527,11.979803,-0.341094,-0.001985,-0.090713,0,3,9758325,2.25,22,22,22,230948,-1087091,-4817615.802,0.020192,0.042919,-0.001163,-356204.4328,-0.053111,0,0,0,0.469012,-0.053111
57.687527,11.979803,-0.339897,-0.00672,-0.088117,0,3,9758335,2.26,22,22,22,233366,-1084475,-4817615.802,0.01998,0.042559,-0.00115,-353024.854,-0.052539,0,0,0,0.469346,-0.052539
57.687527,11.979803,-0.349471,-0.004581,-0.089034,0,3,9758345,2.27,22,22,22,235762,-1081883,-4817615.802,0.020289,0.042438,-0.001144,-349873.6568,-0.052728,0,0,0,0.469235,-0.052728
57.687527,11.979803,-0.33511,-0.003818,-0.087812,0,3,9758355,2.28,22,22,22,238137,-1079313,-4817615.802,0.019783,0.042196,-0.001139,-346750.5878,-0.051978,0,0,0,0.469673,-0.051978
57.687527,11.979803,-0.381786,-0.004429,-0.091935,0,3,9758365,2.29,22,22,22,240491,-1076767,-4817615.802,0.021498,0.042453,-0.001145,-343655.3959,-0.053952,0,0,0,0.468521,-0.053952
57.687527,11.979803,-0.355456,-0.005192,-0.090408,0,3,9758375,2.3,22,22,22,242824,-1074244,-4817615.802,0.02085,0.042289,-0.001158,-340587.8323,-0.053139,0,0,0,0.468995,-0.053139
57.687527,11.979803,-0.355456,-0.005192,-0.087659,0,3,9758385,2.31,22,22,22,245136,-1071743,-4817615.802,0.020698,0.042172,-0.001145,-337547.6504,-0.052869,0,0,0,0.469153,-0.052869
57.687527,11.979803,-0.36503,-0.003971,-0.085063,0,3,9758395,2.32,22,22,22,247428,-1069265,-4817615.802,0.021035,0.042235,-0.001124,-334534.6058,-0.053269,0,0,0,0.468919,-0.053269
57.687527,11.979803,-0.36503,-0.003207,-0.090103,0,3,9758405,2.33,22,22,22,249699,-1066808,-4817615.802,0.021113,0.042308,-0.001141,-331548.4563,-0.053422,0,0,0,0.468831,-0.053422
57.687527,11.979803,-0.36144,-0.007941,-0.090713,0,3,9758415,2.34,22,22,22,251950,-1064374,-4817615.802,0.020991,0.042099,-0.001154,-328588.9616,-0.05309,0,0,0,0.469024,-0.05309
57.687527,11.979803,-0.339897,-0.00336,-0.092241,0,3,9758425,2.35,22,22,22,254181,-1061962,-4817615.802,0.020104,0.041907,-0.001167,-325655.8841,-0.052011,0,0,0,0.469653,-0.052011
57.687527,11.979803,-0.341094,-0.003207,-0.087201,0,3,9758435,2.36,22,22,22,256392,-1059571,-4817615.802,0.019945,0.0418,-0.001142,-322748.9877,-0.051745,0,0,0,0.469809,-0.051745
57.687527,11.979803,-0.339897,-0.006261,-0.086285,0,3,9758445,2.37,22,22,22,258584,-1057202,-4817615.802,0.019853,0.041544,-0.001125,-319868.039,-0.051397,0,0,0,0.470012,-0.051397
57.687527,11.979803,-0.349471,-0.004429,-0.088117,0,3,9758455,2.38,22,22,22,260756,-1054853,-4817615.802,0.020196,0.041498,-0.001124,-317012.8061,-0.051694,0,0,0,0.469839,-0.051694
57.687527,11.979803,-0.351865,-0.000764,-0.090713,0,3,9758465,2.39,22,22,22,262908,-1052526,-4817615.802,0.020365,0.041641,-0.001137,-314183.0596,-0.052006,0,0,0,0.469656,-0.052006
57.687527,11.979803,-0.339897,-0.005192,-0.091172,0,3,9758475,2.4,22,22,22,265042,-1050220,-4817615.802,0.019936,0.04142,-0.001149,-311378.572,-0.051356,0,0,0,0.470036,-0.051356
57.687527,11.979803,-0.360243,-0.00672,-0.090713,0,3,9758485,2.41,22,22,22,267156,-1047934,-4817615.802,0.02063,0.041374,-0.001145,-308599.1178,-0.052004,0,0,0,0.469657,-0.052004
57.687527,11.979803,-0.363833,-0.005192,-0.091783,0,3,9758495,2.42,22,22,22,269252,-1045669,-4817615.802,0.020922,0.041407,-0.001152,-305844.4736,-0.052328,0,0,0,0.469468,-0.052328
57.687527,11.979803,-0.341094,-0.010232,-0.088728,0,3,9758505,2.43,22,22,22,271329,-1043424,-4817615.802,0.020087,0.040933,-0.001147,-303114.4179,-0.05102,0,0,0,0.470232,-0.05102
57.687527,11.979803,-0.339897,-0.004581,-0.091172,0,3,9758515,2.44,22,22,22,273388,-1041199,-4817615.802,0.01983,0.040799,-0.001148,-300408.7312,-0.050629,0,0,0,0.47046,-0.050629
57.687527,11.979803,-0.366227,-0.005651,-0.091324,0,3,9758525,2.45,22,22,22,275428,-1038994,-4817615.802,0.020804,0.040911,-0.001143,-297727.196,-0.051715,0,0,0,0.469826,-0.051715
57.687527,11.979803,-0.367424,-0.003971,-0.089186,0,3,9758535,2.46,22,22,22,277450,-1036809,-4817615.802,0.021072,0.041063,-0.001138,-295069.5967,-0.052134,0,0,0,0.469582,-0.052134
57.687527,11.979803,-0.381786,-0.007636,-0.087965,0,3,9758545,2.47,22,22,22,279455,-1034643,-4817615.802,0.021704,0.041162,-0.001131,-292435.7197,-0.052866,0,0,0,0.469155,-0.052866
57.687527,11.979803,-0.350668,-0.00733,-0.094073,0,3,9758555,2.48,22,22,22,281441,-1032497,-4817615.802,0.020622,0.040901,-0.001166,-289825.3532,-0.051523,0,0,0,0.469938,-0.051523
57.687527,11.979803,-0.351865,-0.007483,-0.090103,0,3,9758565,2.49,22,22,22,283410,-1030370,-4817615.802,0.020416,0.040723,-0.001154,-287238.2873,-0.051138,0,0,0,0.470163,-0.051138
57.687527,11.979803,-0.354259,-0.001222,-0.086285,0,3,9758575,2.5,22,22,22,285361,-1028262,-4817615.802,0.020457,0.040907,-0.001126,-284674.3142,-0.051364,0,0,0,0.470031,-0.051364
57.687527,11.979803,-0.369817,-0.003665,-0.090713,0,3,9758585,2.51,22,22,22,287295,-1026173,-4817615.802,0.02109,0.041117,-0.001135,-282133.2275,-0.052207,0,0,0,0.469539,-0.052207
57.687527,11.979803,-0.366227,-0.004429,-0.08827,0,3,9758595,2.52,22,22,22,289211,-1024103,-4817615.802,0.0211,0.041207,-0.001133,-279614.8231,-0.052306,0,0,0,0.469481,-0.052306
57.687527,11.979803,-0.360243,-0.008552,-0.092852,0,3,9758605,2.53,22,22,22,291111,-1022051,-4817615.802,0.020869,0.041017,-0.001156,-277118.8985,-0.051887,0,0,0,0.469726,-0.051887
57.687527,11.979803,-0.356652,-0.007483,-0.089034,0,3,9758615,2.54,22,22,22,292993,-1020017,-4817615.802,0.020666,0.040871,-0.001146,-274645.253,-0.051537,0,0,0,0.46993,-0.051537
57.687527,11.979803,-0.350668,-0.002902,-0.086285,0,3,9758625,2.55,22,22,22,294859,-1018002,-4817615.802,0.020378,0.040911,-0.001126,-272193.6878,-0.051289,0,0,0,0.470075,-0.051289
57.687527,11.979803,-0.357849,-0.00336,-0.092241,0,3,9758635,2.56,22,22,22,296709,-1016005,-4817615.803,0.020602,0.041012,-0.001143,-269764.0057,-0.051614,0,0,0,0.469885,-0.051614
57.687527,11.979803,-0.344684,-0.006872,-0.089492,0,3,9758645,2.57,22,22,22,298541,-1014026,-4817615.803,0.020135,0.040783,-0.001142,-267356.0115,-0.050918,0,0,0,0.470291,-0.050918
57.687527,11.979803,-0.357849,-0.00336,-0.087201,0,3,9758655,2.58,22,22,22,300358,-1012064,-4817615.803,0.02054,0.04091,-0.001124,-264969.5115,-0.051449,0,0,0,0.469981,-0.051449
57.687527,11.979803,-0.356652,-0.000764,-0.092241,0,3,9758665,2.59,22,22,22,302158,-1010120,-4817615.803,0.020591,0.041119,-0.001143,-262604.3138,-0.05171,0,0,0,0.469829,-0.05171
57.687527,11.979803,-0.348275,-0.007025,-0.089797,0,3,9758675,2.6,22,22,22,303943,-1008193,-4817615.803,0.020281,0.040914,-0.001143,-260260.2284,-0.051195,0,0,0,0.470129,-0.051195
57.687527,11.979803,-0.356652,-0.003512,-0.092852,0,3,9758685,2.61,22,22,22,305711,-1006284,-4817615.803,0.020534,0.040999,-0.001153,-257937.0668,-0.051533,0,0,0,0.469933,-0.051533
57.687527,11.979803,-0.362636,-0.00504,-0.090408,0,3,9758695,2.62,22,22,22,307464,-1004392,-4817615.803,0.020829,0.041055,-0.001147,-255634.6422,-0.051884,0,0,0,0.469728,-0.051884
57.687527,11.979803,-0.351865,-0.004276,-0.091935,0,3,9758705,2.63,22,22,22,309201,-1002516,-4817615.803,0.020473,0.041015,-0.001156,-253352.7694,-0.051487,0,0,0,0.469959,-0.051487
57.687527,11.979803,-0.36144,-0.004887,-0.092852,0,3,9758715,2.64,22,22,22,310923,-1000658,-4817615.803,0.02077,0.041065,-0.00116,-251091.2652,-0.051835,0,0,0,0.469756,-0.051835
57.687527,11.979803,-0.360243,-0.002902,-0.093615,0,3,9758725,2.65,22,22,22,312630,-998816,-4817615.803,0.020792,0.041183,-0.001167,-248849.9475,-0.051975,0,0,0,0.469674,-0.051975
57.687527,11.979803,-0.362636,-0.004581,-0.089644,0,3,9758735,2.66,22,22,22,314321,-996990,-4817615.803,0.020898,0.041238,-0.001152,-246628.6364,-0.052136,0,0,0,0.469581,-0.052136
57.687527,11.979803,-0.331519,-0.007025,-0.090103,0,3,9758745,2.67,44,44,44,30383,-294952,-7432680.229,0.019695,0.040833,-0.001154,-314220.9603,-0.050527,0,0,0,0.470519,-0.050527
57.687527,11.979803,-0.363833,-0.00672,-0.087812,0,3,9758755,2.68,44,44,44,29432,-297947,-7432680.229,0.020681,0.040875,-0.001128,-311416.1344,-0.051556,0,0,0,0.469919,-0.051556
57.687527,11.979803,-0.366227,-0.00672,-0.090103,0,3,9758765,2.69,44,44,44,28490,-300915,-7432680.229,0.020993,0.040885,-0.001135,-308636.3449,-0.051879,0,0,0,0.469731,-0.051879
57.687527,11.979803,-0.363833,-0.001374,-0.091477,0,3,9758775,2.7,44,44,44,27556,-303856,-7432680.229,0.020972,0.041117,-0.001147,-305881.3684,-0.052089,0,0,0,0.469608,-0.052089
57.687527,11.979803,-0.350668,-0.003971,-0.086132,0,3,9758785,2.71,44,44,44,26630,-306772,-7432680.229,0.02046,0.041074,-0.001129,-303150.9833,-0.051534,0,0,0,0.469932,-0.051534
57.687527,11.979803,-0.349471,-0.006872,-0.090255,0,3,9758795,2.72,44,44,44,25712,-309661,-7432680.23,0.020297,0.040899,-0.001138,-300444.9703,-0.051196,0,0,0,0.470129,-0.051196
57.687527,11.979803,-0.36503,-0.003207,-0.091019,0,3,9758805,2.73,44,44,44,24803,-312524,-7432680.23,0.020866,0.04109,-0.001141,-297763.1116,-0.051956,0,0,0,0.469686,-0.051956
57.687527,11.979803,-0.369817,-0.003512,-0.095295,0,3,9758815,2.74,44,44,44,23901,-315362,-7432680.23,0.021192,0.04127,-0.001167,-295105.1917,-0.052462,0,0,0,0.46939,-0.052462
57.687527,11.979803,-0.357849,-0.005803,-0.091324,0,3,9758825,2.75,44,44,44,23008,-318175,-7432680.23,0.020801,0.041185,-0.001164,-292470.997,-0.051986,0,0,0,0.469668,-0.051986
57.687527,11.979803,-0.36503,-0.008705,-0.088728,0,3,9758835,2.76,44,44,44,22122,-320962,-7432680.23,0.020991,0.04106,-0.001147,-289860.3156,-0.052052,0,0,0,0.46963,-0.052052
57.687527,11.979803,-0.344684,-0.00733,-0.087812,0,3,9758845,2.77,44,44,44,21244,-323725,-7432680.23,0.020223,0.040787,-0.001139,-287272.9377,-0.051009,0,0,0,0.470238,-0.051009
